Customer_ID,Age,Gender,Location,Browsing_History,Purchase_History,Customer_Segment,Avg_Order_Value,Holiday,Season,Unnamed: 10
C1207,37,,Mumbai,"['Fitness', 'Electronics']","['Dumbbells', 'Laptop']",Frequent Buyer,2693.23,Yes,Spring,0.0
C1208,18,M,Bangalore,"['Home Decor', 'Fitness', 'Beauty']","['Curtains', 'Resistance Bands', 'Moisturizer']",New Visitor,2480.8,No,Spring,0.0
C1209,50,M,Delhi,['Fashion'],['Shoes'],Occasional Shopper,3368.07,No,Spring,0.0
C1210,30,F,Chennai,"['Fitness', 'Electronics', 'Fashion']","['Resistance Bands', 'Smartphone', 'Shoes']",New Visitor,2576.21,No,Spring,0.0
C1211,32,,Chennai,"['Beauty', 'Home Decor']","['Moisturizer', 'Wall Art']",Occasional Shopper,3718.74,Yes,Winter,0.0
C1212,39,F,Delhi,"['Fitness', 'Electronics', 'Fashion']","['Resistance Bands', 'Smartphone', 'Jeans']",Frequent Buyer,4307.45,Yes,Summer,0.0
C1213,59,M,Delhi,"['Fashion', 'Electronics', 'Fitness']","['Jacket', 'Smartwatch', 'Dumbbells']",Frequent Buyer,1806.11,No,Autumn,0.0
C1214,57,F,Chennai,"['Beauty', 'Home Decor', 'Fashion']","['Foundation', 'Curtains', 'T-shirt']",New Visitor,4910.24,No,Autumn,0.0
C1215,21,F,Chennai,"['Books', 'Fitness', 'Electronics']","['Biography', 'Yoga Mat', 'Smartphone']",Frequent Buyer,1304.36,Yes,Winter,0.0
C1216,22,F,Bangalore,['Beauty'],['Foundation'],Occasional Shopper,1272.45,No,Winter,0.0
C1217,34,F,Mumbai,"['Beauty', 'Home Decor']","['Lipstick', 'Cushions']",Occasional Shopper,4681.85,Yes,Spring,0.0
C1218,41,M,Delhi,"['Electronics', 'Beauty']","['Laptop', 'Foundation']",New Visitor,2147.49,Yes,Winter,0.0
C1219,20,,Delhi,['Fashion'],['Jacket'],New Visitor,3875.36,Yes,Spring,0.0
C1220,50,F,Kolkata,"['Books', 'Home Decor']","['Biography', 'Lamp']",Occasional Shopper,2248.82,No,Summer,0.0
C1221,58,F,Bangalore,['Beauty'],['Perfume'],Frequent Buyer,2072.61,No,Autumn,0.0
C1222,48,M,Bangalore,"['Home Decor', 'Fashion', 'Beauty']","['Cushions', 'Jeans', 'Foundation']",New Visitor,4740.53,No,Winter,0.0
C1223,30,M,Kolkata,['Fitness'],['Yoga Mat'],Occasional Shopper,4877.4,Yes,Autumn,0.0
C1224,57,M,Mumbai,"['Home Decor', 'Books', 'Beauty']","['Cushions', 'Biography', 'Perfume']",Frequent Buyer,2949.72,Yes,Spring,0.0
C1225,37,,Bangalore,"['Electronics', 'Books']","['Smartphone', 'Fiction']",Occasional Shopper,2247.56,Yes,Spring,0.0
C1226,48,M,Mumbai,"['Beauty', 'Electronics']","['Lipstick', 'Headphones']",Frequent Buyer,3242.66,Yes,Autumn,0.0
C1227,52,,Bangalore,"['Beauty', 'Home Decor', 'Fitness']","['Moisturizer', 'Lamp', 'Resistance Bands']",Occasional Shopper,2366.2,No,Spring,0.0
C1228,46,M,Kolkata,"['Home Decor', 'Fashion', 'Books']","['Cushions', 'Jacket', 'Biography']",Occasional Shopper,3207.11,Yes,Spring,0.0
C1229,45,F,Delhi,['Electronics'],['Laptop'],Occasional Shopper,1264.96,Yes,Summer,0.0
C1230,35,M,Delhi,['Fitness'],['Yoga Mat'],New Visitor,4169.1,Yes,Summer,0.0
C1231,26,M,Bangalore,['Fashion'],['Jacket'],Occasional Shopper,4669.89,Yes,Winter,0.0
C1232,21,,Chennai,"['Electronics', 'Fitness', 'Fashion']","['Smartphone', 'Resistance Bands', 'Shoes']",Frequent Buyer,2884.71,Yes,Summer,0.0
C1233,28,,Mumbai,"['Electronics', 'Fitness', 'Fashion']","['Smartphone', 'Resistance Bands', 'Shoes']",Occasional Shopper,4029.15,Yes,Autumn,0.0
C1234,50,,Kolkata,"['Fashion', 'Books', 'Home Decor']","['Shoes', 'Comics', 'Curtains']",Frequent Buyer,1114.87,Yes,Autumn,0.0
C1235,35,M,Bangalore,"['Fitness', 'Books', 'Home Decor']","['Treadmill', 'Biography', 'Cushions']",New Visitor,986.98,No,Summer,0.0
C1236,46,,Mumbai,"['Fitness', 'Home Decor', 'Beauty']","['Resistance Bands', 'Curtains', 'Moisturizer']",Occasional Shopper,803.66,No,Autumn,0.0
C1237,49,M,Mumbai,"['Fitness', 'Home Decor']","['Dumbbells', 'Lamp']",Frequent Buyer,2885.34,Yes,Winter,0.0
C1238,57,M,Kolkata,['Beauty'],['Lipstick'],New Visitor,2287.12,Yes,Winter,0.0
C1239,39,,Bangalore,"['Books', 'Fashion']","['Biography', 'Jacket']",Frequent Buyer,1791.71,No,Autumn,0.0
C1240,60,M,Mumbai,"['Home Decor', 'Beauty']","['Cushions', 'Foundation']",New Visitor,628.7,Yes,Spring,0.0
C1241,56,,Chennai,"['Electronics', 'Home Decor']","['Smartphone', 'Curtains']",Occasional Shopper,2718.65,No,Spring,0.0
C1242,22,F,Kolkata,['Fitness'],['Dumbbells'],Frequent Buyer,1273.47,Yes,Spring,0.0
C1243,23,F,Kolkata,"['Books', 'Fitness', 'Beauty']","['Fiction', 'Yoga Mat', 'Perfume']",New Visitor,2034.57,No,Summer,0.0
C1244,55,F,Delhi,"['Books', 'Fashion', 'Home Decor']","['Non-fiction', 'Jeans', 'Wall Art']",Occasional Shopper,2745.26,Yes,Summer,0.0
C1245,38,,Delhi,"['Books', 'Electronics']","['Biography', 'Smartwatch']",Occasional Shopper,3797.2,Yes,Summer,0.0
C1246,59,F,Kolkata,"['Electronics', 'Fashion', 'Beauty']","['Laptop', 'T-shirt', 'Foundation']",Occasional Shopper,1365.51,No,Autumn,0.0
C1247,58,,Bangalore,"['Electronics', 'Beauty', 'Books']","['Smartwatch', 'Lipstick', 'Comics']",Frequent Buyer,1386.88,Yes,Autumn,0.0
C1248,35,F,Bangalore,"['Beauty', 'Fashion', 'Books']","['Foundation', 'Jeans', 'Non-fiction']",Occasional Shopper,2350.91,Yes,Spring,0.0
C1249,28,M,Delhi,"['Beauty', 'Electronics', 'Home Decor']","['Perfume', 'Laptop', 'Wall Art']",Frequent Buyer,1498.79,Yes,Winter,0.0
C1250,52,F,Delhi,['Home Decor'],['Curtains'],Frequent Buyer,4477.09,No,Summer,0.0
C1251,40,,Chennai,"['Books', 'Fitness', 'Fashion']","['Comics', 'Dumbbells', 'Shoes']",Occasional Shopper,2160.22,No,Autumn,0.0
C1252,59,M,Mumbai,['Fitness'],['Resistance Bands'],Occasional Shopper,4207.34,No,Winter,0.0
C1253,36,F,Kolkata,"['Beauty', 'Home Decor']","['Foundation', 'Curtains']",New Visitor,1697.03,No,Summer,0.0
C1254,41,,Delhi,"['Fashion', 'Books', 'Fitness']","['Jacket', 'Biography', 'Dumbbells']",Frequent Buyer,821.88,Yes,Spring,0.0
C1255,20,F,Delhi,"['Home Decor', 'Beauty', 'Fashion']","['Wall Art', 'Lipstick', 'Jeans']",New Visitor,1238.57,Yes,Autumn,0.0
C1256,20,F,Mumbai,['Fitness'],['Treadmill'],Frequent Buyer,2035.21,Yes,Winter,0.0
C1257,37,M,Chennai,['Fashion'],['Jacket'],New Visitor,4551.57,Yes,Spring,0.0
C1258,53,,Chennai,"['Electronics', 'Beauty']","['Smartwatch', 'Perfume']",Frequent Buyer,4412.25,Yes,Spring,0.0
C1259,31,F,Kolkata,"['Home Decor', 'Electronics', 'Books']","['Cushions', 'Headphones', 'Non-fiction']",Occasional Shopper,3576.07,Yes,Winter,0.0
C1260,40,F,Chennai,"['Books', 'Beauty']","['Comics', 'Lipstick']",Occasional Shopper,1099.37,No,Autumn,0.0
C1261,30,F,Kolkata,"['Electronics', 'Fashion', 'Home Decor']","['Headphones', 'Shoes', 'Lamp']",Frequent Buyer,1900.72,No,Spring,0.0
C1262,50,M,Mumbai,"['Beauty', 'Home Decor']","['Lipstick', 'Curtains']",Occasional Shopper,3073.51,Yes,Spring,0.0
C1263,41,F,Delhi,['Fashion'],['Jeans'],Frequent Buyer,3475.63,No,Spring,0.0
C1264,60,,Delhi,['Home Decor'],['Wall Art'],New Visitor,2691.85,No,Winter,0.0
C1265,24,,Chennai,"['Fitness', 'Electronics']","['Resistance Bands', 'Smartwatch']",Frequent Buyer,2072.91,Yes,Spring,0.0
C1266,18,M,Bangalore,['Beauty'],['Perfume'],New Visitor,4123.48,No,Summer,0.0
C1267,58,M,Chennai,['Books'],['Biography'],New Visitor,1193.65,No,Autumn,0.0
C1268,41,M,Bangalore,['Fashion'],['Jacket'],New Visitor,1790.22,No,Spring,0.0
C1269,19,,Kolkata,"['Beauty', 'Fitness', 'Books']","['Moisturizer', 'Dumbbells', 'Fiction']",New Visitor,3488.85,Yes,Winter,0.0
C1270,59,,Kolkata,"['Fashion', 'Home Decor']","['Shoes', 'Lamp']",Occasional Shopper,3667.48,No,Autumn,0.0
C1271,19,F,Kolkata,"['Electronics', 'Home Decor']","['Smartwatch', 'Curtains']",Frequent Buyer,4721.16,Yes,Summer,0.0
C1272,27,F,Delhi,['Books'],['Comics'],Occasional Shopper,4932.85,Yes,Spring,0.0
C1273,35,F,Chennai,"['Electronics', 'Home Decor', 'Fitness']","['Smartphone', 'Cushions', 'Resistance Bands']",New Visitor,4573.34,Yes,Spring,0.0
C1274,51,F,Chennai,"['Fitness', 'Beauty', 'Electronics']","['Resistance Bands', 'Foundation', 'Laptop']",Frequent Buyer,4039.37,No,Autumn,0.0
C1275,43,F,Delhi,"['Fitness', 'Electronics', 'Fashion']","['Treadmill', 'Headphones', 'T-shirt']",Frequent Buyer,1938.94,No,Spring,0.0
C1276,20,M,Bangalore,"['Fashion', 'Home Decor']","['Shoes', 'Wall Art']",Frequent Buyer,1994.96,Yes,Winter,0.0
C1277,42,,Chennai,['Home Decor'],['Lamp'],Occasional Shopper,2606.53,Yes,Spring,0.0
C1278,45,F,Chennai,"['Beauty', 'Fashion', 'Electronics']","['Foundation', 'Shoes', 'Headphones']",New Visitor,1979.63,No,Summer,0.0
C1279,25,,Kolkata,['Beauty'],['Perfume'],Occasional Shopper,3179.9,No,Winter,0.0
C1280,23,F,Delhi,"['Fitness', 'Beauty', 'Fashion']","['Dumbbells', 'Lipstick', 'Jacket']",New Visitor,4820.84,No,Summer,0.0
C1281,41,M,Mumbai,"['Fashion', 'Books', 'Home Decor']","['Jacket', 'Non-fiction', 'Curtains']",Frequent Buyer,3961.37,Yes,Summer,0.0
C1282,48,M,Delhi,['Home Decor'],['Curtains'],Occasional Shopper,1827.71,No,Spring,0.0
C1283,59,F,Delhi,"['Electronics', 'Books', 'Fashion']","['Smartwatch', 'Non-fiction', 'Shoes']",Frequent Buyer,1208.31,Yes,Summer,0.0
C1284,38,,Mumbai,"['Beauty', 'Home Decor', 'Electronics']","['Lipstick', 'Curtains', 'Smartwatch']",Frequent Buyer,4619.16,Yes,Autumn,0.0
C1285,54,F,Chennai,"['Fitness', 'Electronics']","['Yoga Mat', 'Smartwatch']",Frequent Buyer,3587.36,Yes,Autumn,0.0
C1286,58,,Chennai,['Books'],['Biography'],Frequent Buyer,2869.25,Yes,Autumn,0.0
C1287,32,M,Chennai,['Books'],['Comics'],New Visitor,2239.9,Yes,Summer,0.0
C1288,29,,Kolkata,['Books'],['Comics'],New Visitor,4273.54,Yes,Autumn,0.0
C1289,45,M,Kolkata,"['Home Decor', 'Beauty', 'Books']","['Cushions', 'Lipstick', 'Biography']",Occasional Shopper,3967.33,Yes,Spring,0.0
C1290,36,M,Bangalore,['Home Decor'],['Wall Art'],Occasional Shopper,3173.79,No,Winter,0.0
C1291,46,M,Bangalore,"['Electronics', 'Beauty', 'Fashion']","['Headphones', 'Lipstick', 'T-shirt']",Frequent Buyer,1734.92,No,Winter,0.0
C1292,22,,Kolkata,"['Beauty', 'Fitness']","['Foundation', 'Yoga Mat']",New Visitor,514.45,Yes,Winter,0.0
C1293,22,F,Chennai,"['Books', 'Fitness', 'Electronics']","['Non-fiction', 'Treadmill', 'Headphones']",New Visitor,746.93,Yes,Summer,0.0
C1294,57,M,Kolkata,['Books'],['Comics'],New Visitor,4457.68,Yes,Summer,0.0
C1295,24,M,Kolkata,['Home Decor'],['Cushions'],Frequent Buyer,2872.71,Yes,Spring,0.0
C1296,54,F,Kolkata,"['Books', 'Beauty', 'Electronics']","['Non-fiction', 'Lipstick', 'Smartphone']",New Visitor,3847.02,No,Summer,0.0
C1297,36,F,Bangalore,"['Beauty', 'Electronics', 'Home Decor']","['Foundation', 'Headphones', 'Lamp']",Occasional Shopper,2718.44,Yes,Spring,0.0
C1298,34,F,Chennai,"['Beauty', 'Books', 'Fitness']","['Foundation', 'Comics', 'Yoga Mat']",Occasional Shopper,3853.03,Yes,Autumn,0.0
C1299,28,M,Kolkata,"['Beauty', 'Fitness']","['Perfume', 'Dumbbells']",Occasional Shopper,2045.95,Yes,Autumn,0.0
C1300,50,M,Delhi,"['Electronics', 'Fitness', 'Beauty']","['Smartphone', 'Dumbbells', 'Moisturizer']",New Visitor,2281.23,No,Summer,0.0
C1301,21,,Bangalore,['Beauty'],['Perfume'],New Visitor,3961.94,No,Winter,0.0
C1302,57,,Kolkata,"['Home Decor', 'Books', 'Fashion']","['Wall Art', 'Biography', 'T-shirt']",New Visitor,1238.31,Yes,Summer,0.0
C1303,45,M,Bangalore,"['Fitness', 'Books', 'Home Decor']","['Yoga Mat', 'Comics', 'Cushions']",Frequent Buyer,3318.74,No,Spring,0.0
C1304,58,,Bangalore,['Home Decor'],['Cushions'],Occasional Shopper,3824.63,No,Winter,0.0
C1305,56,F,Kolkata,"['Home Decor', 'Fashion', 'Beauty']","['Lamp', 'Shoes', 'Lipstick']",Frequent Buyer,2071.88,Yes,Summer,0.0
C1306,51,,Bangalore,"['Electronics', 'Home Decor', 'Books']","['Laptop', 'Wall Art', 'Fiction']",New Visitor,736.93,No,Autumn,0.0
C1307,34,M,Chennai,"['Electronics', 'Beauty']","['Laptop', 'Foundation']",Frequent Buyer,1751.23,No,Winter,0.0
C1308,39,M,Kolkata,['Home Decor'],['Lamp'],New Visitor,2662.73,No,Spring,0.0
C1309,37,M,Mumbai,"['Fitness', 'Fashion']","['Resistance Bands', 'Jacket']",Occasional Shopper,3428.39,Yes,Winter,0.0
C1310,45,,Bangalore,"['Fitness', 'Fashion']","['Treadmill', 'T-shirt']",Frequent Buyer,579.87,Yes,Summer,0.0
C1311,34,M,Chennai,['Books'],['Comics'],New Visitor,4872.69,Yes,Spring,0.0
C1312,59,,Mumbai,['Fashion'],['Shoes'],New Visitor,1660.66,No,Autumn,0.0
C1313,59,M,Bangalore,['Fashion'],['Jacket'],New Visitor,2804.78,No,Autumn,0.0
C1314,50,,Bangalore,"['Fitness', 'Beauty', 'Home Decor']","['Treadmill', 'Foundation', 'Lamp']",Frequent Buyer,2986.06,No,Summer,0.0
C1315,42,M,Mumbai,"['Fitness', 'Beauty', 'Fashion']","['Resistance Bands', 'Perfume', 'Jacket']",Occasional Shopper,3483.35,No,Spring,0.0
C1316,29,,Mumbai,"['Beauty', 'Fitness', 'Home Decor']","['Moisturizer', 'Resistance Bands', 'Wall Art']",Occasional Shopper,1046.58,No,Spring,0.0
C1317,47,M,Chennai,['Beauty'],['Foundation'],Frequent Buyer,3769.53,No,Winter,0.0
C1318,18,M,Kolkata,['Books'],['Fiction'],Occasional Shopper,3977.77,No,Winter,0.0
C1319,55,F,Chennai,"['Beauty', 'Electronics', 'Fitness']","['Foundation', 'Headphones', 'Yoga Mat']",Frequent Buyer,2356.82,No,Autumn,0.0
C1320,33,M,Chennai,"['Home Decor', 'Fashion', 'Electronics']","['Wall Art', 'Jeans', 'Laptop']",Frequent Buyer,1378.6,Yes,Autumn,0.0
C1321,59,M,Chennai,"['Home Decor', 'Electronics']","['Wall Art', 'Headphones']",Frequent Buyer,2838.23,No,Summer,0.0
C1322,44,F,Kolkata,"['Fitness', 'Fashion']","['Treadmill', 'Jeans']",Frequent Buyer,730.48,Yes,Spring,0.0
C1323,44,M,Delhi,"['Books', 'Beauty', 'Electronics']","['Fiction', 'Moisturizer', 'Headphones']",New Visitor,2188.69,Yes,Autumn,0.0
C1324,22,,Delhi,['Home Decor'],['Lamp'],Occasional Shopper,2049.57,Yes,Summer,0.0
C1325,31,M,Delhi,"['Beauty', 'Fashion']","['Moisturizer', 'Jacket']",Occasional Shopper,4092.77,No,Winter,0.0
C1326,19,M,Delhi,['Electronics'],['Headphones'],Frequent Buyer,4661.65,No,Autumn,0.0
C1327,26,F,Kolkata,"['Books', 'Electronics', 'Fitness']","['Biography', 'Headphones', 'Dumbbells']",Frequent Buyer,3333.27,No,Autumn,0.0
C1328,58,F,Delhi,"['Beauty', 'Electronics', 'Fashion']","['Foundation', 'Smartphone', 'Shoes']",Frequent Buyer,1832.37,No,Spring,0.0
C1329,28,,Bangalore,"['Home Decor', 'Fashion']","['Cushions', 'Shoes']",New Visitor,2644.53,No,Summer,0.0
C1330,43,M,Chennai,['Beauty'],['Foundation'],New Visitor,3612.05,Yes,Autumn,0.0
C1331,53,F,Kolkata,"['Beauty', 'Books', 'Electronics']","['Lipstick', 'Fiction', 'Headphones']",Occasional Shopper,3660.25,Yes,Summer,0.0
C1332,30,,Bangalore,"['Home Decor', 'Fitness']","['Cushions', 'Resistance Bands']",Occasional Shopper,4746.12,Yes,Summer,0.0
C1333,34,,Delhi,['Books'],['Comics'],Frequent Buyer,1142.65,No,Autumn,0.0
C1334,23,,Delhi,['Home Decor'],['Cushions'],Frequent Buyer,1686.33,Yes,Summer,0.0
C1335,59,,Delhi,['Books'],['Non-fiction'],Occasional Shopper,1091.83,No,Autumn,0.0
C1336,57,F,Kolkata,"['Books', 'Home Decor']","['Biography', 'Cushions']",Occasional Shopper,4019.91,No,Spring,0.0
C1337,26,F,Kolkata,['Fitness'],['Treadmill'],Occasional Shopper,1736.56,Yes,Autumn,0.0
C1338,44,M,Delhi,['Fitness'],['Resistance Bands'],Frequent Buyer,2842.13,Yes,Autumn,0.0
C1339,44,M,Mumbai,['Books'],['Non-fiction'],New Visitor,4330.09,No,Summer,0.0
C1340,46,M,Delhi,['Home Decor'],['Cushions'],Occasional Shopper,4772.9,Yes,Autumn,0.0
C1341,44,F,Bangalore,['Beauty'],['Lipstick'],Occasional Shopper,1879.98,No,Winter,0.0
C1342,46,M,Chennai,"['Fashion', 'Beauty', 'Electronics']","['Shoes', 'Perfume', 'Headphones']",Occasional Shopper,4762.84,No,Winter,0.0
C1343,45,F,Bangalore,"['Home Decor', 'Beauty']","['Cushions', 'Perfume']",Occasional Shopper,3978.73,No,Spring,0.0
C1344,23,M,Kolkata,"['Beauty', 'Electronics', 'Books']","['Perfume', 'Smartphone', 'Biography']",New Visitor,1729.92,Yes,Winter,0.0
C1345,20,F,Bangalore,"['Fitness', 'Beauty']","['Resistance Bands', 'Perfume']",Occasional Shopper,4930.11,Yes,Spring,0.0
C1346,30,,Delhi,['Beauty'],['Lipstick'],Frequent Buyer,662.47,No,Winter,0.0
C1347,29,,Mumbai,['Books'],['Comics'],Occasional Shopper,3516.64,Yes,Spring,0.0
C1348,38,M,Delhi,"['Books', 'Home Decor', 'Electronics']","['Biography', 'Lamp', 'Laptop']",New Visitor,723.15,Yes,Spring,0.0
C1349,37,,Bangalore,['Home Decor'],['Lamp'],Frequent Buyer,608.02,Yes,Summer,0.0
C1350,21,F,Kolkata,"['Fashion', 'Home Decor', 'Books']","['Jacket', 'Cushions', 'Comics']",Occasional Shopper,4815.49,Yes,Summer,0.0
C1351,33,F,Chennai,['Home Decor'],['Cushions'],Frequent Buyer,3194.93,No,Summer,0.0
C1352,20,M,Kolkata,"['Electronics', 'Home Decor', 'Fitness']","['Smartwatch', 'Cushions', 'Treadmill']",New Visitor,3524.57,Yes,Winter,0.0
C1353,50,M,Mumbai,"['Beauty', 'Books', 'Fitness']","['Perfume', 'Biography', 'Yoga Mat']",New Visitor,765.78,Yes,Summer,0.0
C1354,30,M,Bangalore,"['Electronics', 'Beauty']","['Smartphone', 'Lipstick']",Frequent Buyer,2733.63,No,Autumn,0.0
C1355,33,M,Chennai,"['Fashion', 'Books', 'Fitness']","['T-shirt', 'Fiction', 'Yoga Mat']",Occasional Shopper,4016.37,No,Spring,0.0
C1356,52,F,Chennai,['Home Decor'],['Lamp'],New Visitor,3413.52,Yes,Spring,0.0
C1357,48,,Mumbai,"['Electronics', 'Home Decor', 'Beauty']","['Smartphone', 'Lamp', 'Moisturizer']",New Visitor,3819.84,Yes,Summer,0.0
C1358,42,,Kolkata,"['Fitness', 'Home Decor']","['Yoga Mat', 'Cushions']",New Visitor,3069.37,Yes,Winter,0.0
C1359,32,F,Delhi,['Fashion'],['Jeans'],Frequent Buyer,4818.09,No,Spring,0.0
C1360,33,,Delhi,"['Electronics', 'Beauty']","['Smartphone', 'Lipstick']",Occasional Shopper,2269.29,No,Summer,0.0
C1361,49,M,Bangalore,['Fashion'],['Jacket'],New Visitor,1997.92,No,Winter,0.0
C1362,33,,Bangalore,"['Fitness', 'Fashion']","['Treadmill', 'Jeans']",New Visitor,1925.03,Yes,Summer,0.0
C1363,42,F,Delhi,"['Books', 'Beauty', 'Electronics']","['Non-fiction', 'Perfume', 'Laptop']",Frequent Buyer,3262.84,No,Autumn,0.0
C1364,53,F,Mumbai,"['Fashion', 'Beauty', 'Books']","['Jacket', 'Lipstick', 'Comics']",Frequent Buyer,4537.3,Yes,Spring,0.0
C1365,57,M,Mumbai,['Electronics'],['Headphones'],Occasional Shopper,1786.12,Yes,Spring,0.0
C1366,55,F,Chennai,['Electronics'],['Headphones'],Frequent Buyer,3266.68,Yes,Winter,0.0
C1367,60,M,Bangalore,['Home Decor'],['Curtains'],Frequent Buyer,2438.45,No,Winter,0.0
C1368,59,,Mumbai,['Fashion'],['T-shirt'],New Visitor,4474.44,No,Summer,0.0
C1369,51,,Kolkata,['Electronics'],['Smartphone'],Frequent Buyer,3764.92,Yes,Autumn,0.0
C1370,33,,Mumbai,"['Beauty', 'Fitness']","['Foundation', 'Dumbbells']",New Visitor,1017.35,No,Winter,0.0
C1371,19,,Chennai,"['Electronics', 'Books', 'Fitness']","['Headphones', 'Fiction', 'Resistance Bands']",New Visitor,759.23,No,Autumn,0.0
C1372,33,F,Delhi,['Fitness'],['Resistance Bands'],Occasional Shopper,3747.47,No,Winter,0.0
C1373,55,,Delhi,"['Home Decor', 'Beauty', 'Books']","['Wall Art', 'Lipstick', 'Biography']",New Visitor,1657.96,No,Autumn,0.0
C1374,21,,Mumbai,"['Home Decor', 'Beauty', 'Fitness']","['Cushions', 'Moisturizer', 'Resistance Bands']",Frequent Buyer,1093.98,No,Spring,0.0
C1375,40,,Mumbai,"['Fashion', 'Beauty']","['T-shirt', 'Moisturizer']",Occasional Shopper,3887.4,No,Spring,0.0
C1376,42,M,Mumbai,"['Fashion', 'Electronics', 'Home Decor']","['Jeans', 'Laptop', 'Cushions']",Occasional Shopper,2299.56,No,Spring,0.0
C1377,47,M,Delhi,['Fitness'],['Dumbbells'],Frequent Buyer,1756.58,Yes,Autumn,0.0
C1378,57,M,Kolkata,"['Electronics', 'Books']","['Headphones', 'Non-fiction']",Frequent Buyer,1362.45,No,Winter,0.0
C1379,22,M,Chennai,['Electronics'],['Laptop'],New Visitor,2500.16,Yes,Winter,0.0
C1380,58,M,Kolkata,"['Fitness', 'Electronics', 'Books']","['Resistance Bands', 'Smartphone', 'Biography']",New Visitor,2780.91,Yes,Summer,0.0
C1381,30,,Mumbai,['Beauty'],['Perfume'],Occasional Shopper,3753.03,Yes,Spring,0.0
C1382,42,F,Mumbai,"['Fashion', 'Books']","['Jacket', 'Comics']",Occasional Shopper,1844.89,No,Winter,0.0
C1383,49,M,Mumbai,"['Home Decor', 'Fashion', 'Fitness']","['Lamp', 'Shoes', 'Dumbbells']",Frequent Buyer,4760.26,No,Summer,0.0
C1384,20,,Chennai,['Electronics'],['Headphones'],Frequent Buyer,4559.0,No,Autumn,0.0
C1385,51,F,Kolkata,"['Home Decor', 'Beauty']","['Curtains', 'Perfume']",Occasional Shopper,3351.65,No,Winter,0.0
C1386,58,,Bangalore,['Fashion'],['Shoes'],Occasional Shopper,2947.7,No,Winter,0.0
C1387,47,M,Bangalore,"['Fashion', 'Beauty']","['Shoes', 'Foundation']",Frequent Buyer,4473.27,Yes,Winter,0.0
C1388,25,M,Mumbai,"['Fashion', 'Fitness', 'Home Decor']","['Shoes', 'Yoga Mat', 'Lamp']",New Visitor,2466.84,No,Winter,0.0
C1389,28,F,Kolkata,"['Fitness', 'Home Decor', 'Beauty']","['Resistance Bands', 'Lamp', 'Foundation']",New Visitor,4867.08,Yes,Spring,0.0
C1390,36,,Chennai,"['Books', 'Electronics', 'Beauty']","['Non-fiction', 'Smartwatch', 'Perfume']",Occasional Shopper,2952.9,No,Winter,0.0
C1391,35,,Delhi,['Electronics'],['Smartphone'],New Visitor,4231.31,No,Summer,0.0
C1392,58,F,Chennai,['Beauty'],['Moisturizer'],Occasional Shopper,3955.75,No,Autumn,0.0
C1393,60,F,Delhi,"['Electronics', 'Beauty']","['Laptop', 'Foundation']",Occasional Shopper,4964.53,Yes,Autumn,0.0
C1394,23,M,Bangalore,"['Fashion', 'Books', 'Electronics']","['Jacket', 'Comics', 'Smartphone']",Occasional Shopper,3870.63,No,Autumn,0.0
C1395,55,M,Chennai,"['Home Decor', 'Beauty', 'Fashion']","['Curtains', 'Lipstick', 'Shoes']",Frequent Buyer,4909.64,No,Summer,0.0
C1396,43,F,Kolkata,['Fashion'],['Jacket'],New Visitor,3952.34,No,Summer,0.0
C1397,47,,Kolkata,"['Fashion', 'Fitness']","['Jacket', 'Yoga Mat']",Frequent Buyer,543.23,No,Summer,0.0
C1398,25,,Mumbai,"['Fashion', 'Fitness']","['Jacket', 'Dumbbells']",New Visitor,4020.52,No,Summer,0.0
C1399,38,M,Bangalore,"['Beauty', 'Fashion']","['Perfume', 'Shoes']",Frequent Buyer,4804.11,No,Summer,0.0
C1400,45,F,Delhi,"['Beauty', 'Books', 'Fitness']","['Moisturizer', 'Biography', 'Treadmill']",Frequent Buyer,2057.2,No,Winter,0.0
C1401,33,F,Chennai,"['Fashion', 'Home Decor']","['T-shirt', 'Cushions']",Occasional Shopper,2542.94,Yes,Autumn,0.0
C1402,42,M,Chennai,"['Fitness', 'Electronics']","['Dumbbells', 'Laptop']",Frequent Buyer,1732.3,No,Autumn,0.0
C1403,30,F,Kolkata,"['Home Decor', 'Books']","['Cushions', 'Fiction']",Frequent Buyer,1873.03,Yes,Spring,0.0
C1404,27,F,Delhi,"['Home Decor', 'Electronics', 'Fitness']","['Wall Art', 'Headphones', 'Yoga Mat']",Frequent Buyer,4711.23,Yes,Autumn,0.0
C1405,26,F,Kolkata,['Fashion'],['Jacket'],New Visitor,4267.21,Yes,Winter,0.0
C1406,60,,Delhi,"['Fitness', 'Fashion', 'Home Decor']","['Dumbbells', 'Shoes', 'Wall Art']",Frequent Buyer,2539.43,No,Summer,0.0
